Stadt,PCR_pos_N,Inz1,Inz1b,Inz1c,Inz1d,Inz1e,Inz1f,PCR_pos_Hosp,Inz2,N3,Inz3,Inz3c,Inz3d,Inz3e,Inz3f,PCR_pos_Dec,N5,Inz5c,Inz5d,Inz5e,Inz5f,Week,avg_temperature_per_day,max_temp_per_day,min_temp_per_day,max - min temp
KS Trier,486,439.1275329589844,438.9133605957031,274.80078125,565.8089599609375,514.6398315429689,285.1033630371094,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW18,6.2360000000000015,9.95,2.875,7.075
Vulkaneifel,556,919.14501953125,918.9627075195312,853.5564575195312,1320.973388671875,1091.2003173828123,598.0033569335938,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,2022KW18,5.127999999999999,8.775,1.65,7.124999999999999
Donnersbergkreis,437,578.5090942382812,573.0020141601562,575.9097900390625,576.075927734375,670.7540893554688,429.00042724609375,5,6.5560874938964835,0,0.0,0.0,0.0,0.0,0.0,6,5,0,0,0,5,2022KW18,4.385,6.9,1.975,4.925
Kaiserslautern,935,879.4205932617188,755.6593627929688,708.0191040039062,1106.24853515625,1163.8690185546875,424.6876831054688,1,0.8081918358802795,0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,2022KW18,5.421,8.7,2.675,6.025
KS Kaiserslautern,635,637.153564453125,598.1311645507812,425.6142272949219,765.30615234375,744.895751953125,466.6372680664063,4,3.767755508422852,1,0.9419388771057128,0.0,0.0,0.0,3.674309253692627,16,9,0,0,0,9,2022KW18,5.421,8.7,2.675,6.025
Kusel,397,566.2933959960938,537.3796997070311,539.5925903320311,698.4387817382812,698.68994140625,353.5826721191406,1,1.3536012172698977,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW18,4.803,7.800000000000002,1.925,5.875
KS Pirmasens,214,532.6563110351561,532.4840087890625,602.7000732421875,610.19384765625,564.33984375,449.421630859375,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,3,2022KW18,4.913,7.55,2.65,4.9
Sudwestpfalz,501,527.8573608398439,521.3048095703125,285.9028015136719,544.9591064453125,649.03076171875,419.5293884277344,1,1.0405285358428955,0,0.0,0.0,0.0,0.0,0.0,11,6,0,0,0,6,2022KW18,4.913,7.55,2.65,4.9
KS Zweibrucken,224,658.8041381835938,658.4362182617188,657.5185546875,762.4398193359375,768.297607421875,457.9439392089844,2,5.878894805908202,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2022KW18,5.0139999999999985,8.675,2.325,6.35
Ahrweiler,493,377.8385925292969,377.8385925292969,407.1246948242188,499.334228515625,462.3636169433594,214.812744140625,18,13.795323371887207,0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,2022KW19,16.089333333333332,23.0,9.133333333333333,13.866666666666667
Altenkirchen,572,443.1119995117188,443.1119995117188,301.14154052734375,461.7278747558594,593.82421875,238.6634826660156,9,6.9720420837402335,2,1.5493426322937012,0.0,0.0,0.0,5.077946662902832,3,0,0,0,0,0,2022KW19,14.978666666666667,21.7,7.5,14.199999999999998
Cochem-Zell,280,454.7078552246094,454.3610534667969,586.8544311523438,619.195068359375,548.26708984375,239.6087951660156,2,3.245436191558838,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,2,2022KW19,14.890666666666664,20.633333333333333,7.966666666666666,12.666666666666664
KS Koblenz,476,419.7975158691406,419.78271484375,450.41143798828125,540.759765625,467.3944396972656,287.75177001953125,2,1.763792872428894,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW19,16.142666666666667,23.53333333333333,7.166666666666668,16.366666666666667
Mayen-Koblenz,801,372.9293212890625,372.9293212890625,409.611083984375,507.2962951660156,446.3881530761719,200.9397735595703,12,5.58695650100708,1,0.4655796885490418,0.0,0.0,0.0,1.5456906557083132,1,1,0,0,0,1,2022KW19,16.142666666666667,23.53333333333333,7.166666666666668,16.366666666666667
Neuwied,633,345.6542053222656,345.6542053222656,379.8807373046875,441.2073669433594,422.3009338378906,180.2841339111328,2,1.0921143293380735,1,0.5460571646690369,0.0,0.0,0.0,1.8028413057327268,2,2,0,0,0,2,2022KW19,15.548000000000002,21.0,9.366666666666667,11.633333333333333
Rhein-Hunsruck,3923,3793.96728515625,3793.8203125,3004.9482421875,5482.115234375,4731.26123046875,2162.278564453125,9,8.703640937805176,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2022KW19,15.029333333333335,21.2,7.966666666666666,13.233333333333334
Rhein-Lahn-Kreis,677,552.3193969726561,552.3013916015625,458.5753479003906,808.98876953125,701.9132690429688,286.3851013183594,3,2.4474213123321533,1,0.8158071041107178,0.0,0.0,1.617311716079712,0.0,1,1,0,0,0,1,2022KW19,17.813333333333333,24.4,10.766666666666666,13.633333333333333
Westerwaldkreis,967,476.7539367675781,476.7539367675781,490.75958251953125,650.1370239257812,579.988037109375,241.6520233154297,3,1.4790711402893066,1,0.4930237233638763,0.0,0.0,0.0,1.6898742914199831,4,4,0,0,0,4,2022KW19,14.158666666666667,19.166666666666668,9.1,10.066666666666666
Alzey-Worms,684,523.2758178710939,523.1357421875,466.828857421875,688.0733642578125,665.1622924804688,246.84803771972656,11,8.413002014160156,3,2.294455051422119,0.0,0.0,1.4748610258102417,5.3085598945617685,7,3,0,0,0,3,2022KW19,16.93466666666667,23.73333333333333,10.0,13.733333333333334
Bad Kreuznach,859,541.115966796875,541.0648803710939,508.7293395996094,857.8952026367188,634.6213989257812,329.34130859375,3,1.8896328210830688,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2022KW19,17.684,25.266666666666666,10.066666666666668,15.199999999999998
Birkenfeld,344,425.5845642089844,413.1239013671875,441.142333984375,478.305419921875,541.3980712890625,236.3977508544922,3,3.602824687957764,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2022KW19,15.181333333333333,22.46666666666667,6.966666666666666,15.5
Mainz-Bingen,915,432.5729675292969,432.29913330078125,445.3341979980469,611.158203125,537.8757934570311,192.21371459960938,9,4.252122402191162,2,0.9449161291122437,0.0,0.0,0.9163131117820741,1.6289297342300415,7,5,0,0,1,4,2022KW19,17.813333333333333,24.4,10.766666666666666,13.633333333333333
KS Mainz,890,409.9059143066406,409.572021484375,361.4135437011719,374.9369201660156,499.3211975097656,210.04656982421875,11,5.062126159667969,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW19,17.602666666666668,24.3,9.6,14.7
KS Worms,394,472.0881042480469,472.0881042480469,296.462890625,542.7197875976561,602.752197265625,279.41366577148443,11,13.180124282836914,3,3.5945794582366943,0.0,0.0,0.0,12.896015167236328,6,1,0,0,0,1,2022KW19,17.530666666666665,24.866666666666664,9.966666666666667,14.9
Bad Durkheim,573,430.8141174316406,430.72344970703125,514.8284912109375,416.8893737792969,520.95166015625,271.53451538085943,10,7.516988277435303,0,0.0,0.0,0.0,0.0,0.0,10,8,0,0,1,7,2022KW19,18.073333333333334,24.26666666666667,10.6,13.666666666666664
KS Frankenthal,145,297.4358825683594,297.4358825683594,227.8702850341797,335.2891845703125,369.9831237792969,191.78082275390625,2,4.102564334869385,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW19,17.530666666666665,24.866666666666664,9.966666666666667,14.9
Germersheim,569,441.06475830078125,441.00323486328125,425.64691162109375,426.0931396484375,545.3717041015625,256.0502319335937,4,3.10019850730896,4,3.10019850730896,0.0,0.0,1.4700045585632324,8.259684562683105,5,5,0,0,0,5,2022KW19,16.910666666666668,22.7,11.933333333333332,10.766666666666666
KS Landau i.d.Pf.,118,252.7578430175781,252.7470245361328,249.22119140625,367.3094482421875,289.10528564453125,146.1632080078125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,2,2022KW19,19.049333333333333,24.2,13.266666666666666,10.933333333333332
KS Ludwigshafen,389,225.4327545166016,225.42491149902344,113.33242797851562,282.92755126953125,265.694580078125,176.8511199951172,1,0.5794985294342041,0,0.0,0.0,0.0,0.0,0.0,7,5,0,0,0,5,2022KW19,18.09733333333333,25.03333333333333,9.0,16.033333333333335
KS Neustadt a.d.W.,190,356.43267822265625,356.37249755859375,347.64471435546875,473.1861267089844,395.64788818359375,274.86685180664057,3,5.626934051513672,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,2022KW19,16.910666666666668,22.7,11.933333333333332,10.766666666666666
Rhein-Pfalz-Kreis,509,328.90911865234375,328.9006042480469,259.88388061523443,326.58984375,425.9401245117188,195.9297180175781,2,1.2923402786254885,1,0.6461701393127441,0.0,0.0,0.0,2.106771230697632,3,3,0,0,0,3,2022KW19,18.073333333333334,24.26666666666667,10.6,13.666666666666664
KS Speyer,151,297.5897216796875,297.5603942871094,314.75653076171875,215.2273406982422,366.692138671875,194.2627716064453,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,2,2022KW19,18.882666666666665,26.100000000000005,9.633333333333333,16.466666666666665
Sudliche Weinstr.,289,260.870361328125,260.870361328125,307.21966552734375,406.0913696289063,306.4131774902344,141.3307647705078,0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,6,2022KW19,18.073333333333334,24.26666666666667,10.6,13.666666666666664
Bernkastel-Wittlich,329,291.9643249511719,287.7987365722656,294.7437438964844,291.7223815917969,377.17974853515625,153.22625732421875,8,6.998145580291747,2,1.7495363950729368,8.187326431274414,0.0,0.0,2.837523460388184,9,3,0,0,0,3,2022KW19,15.995999999999999,21.96666666666667,9.933333333333334,12.033333333333333
Bitburg-Prum,319,318.82464599609375,308.8362121582031,220.20611572265625,442.2999572753906,394.5938720703125,187.6172637939453,2,1.936277151107788,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW19,16.861333333333334,24.03333333333333,9.066666666666666,14.966666666666667
Trier-Saarburg,608,403.8981628417969,403.51214599609375,452.8346252441406,528.5045776367189,487.1347961425781,200.6272430419922,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,2022KW19,16.861333333333334,24.03333333333333,9.066666666666666,14.966666666666667
KS Trier,429,387.6249084472656,387.4358825683594,283.9607849121094,511.9223937988281,438.5096740722656,270.097900390625,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW19,16.861333333333334,24.03333333333333,9.066666666666666,14.966666666666667
Vulkaneifel,424,700.9307250976562,700.7916870117188,686.1924438476562,787.9490356445312,837.5880126953125,484.33331298828125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2022KW19,14.890666666666664,20.633333333333333,7.966666666666666,12.666666666666664
Donnersbergkreis,387,512.318115234375,507.441162109375,539.1495971679689,813.2836303710938,576.4292602539062,321.7503356933594,6,7.867304801940918,0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,2,2022KW19,16.406666666666666,21.7,11.199999999999998,10.5
Kaiserslautern,848,797.5921630859375,685.3466796875,815.7611083984375,1081.935302734375,1033.28857421875,331.69036865234375,3,2.4245755672454834,1,0.8081918358802795,0.0,0.0,0.0,3.099910020828247,5,2,0,0,0,2,2022KW19,17.067999999999998,24.566666666666666,8.5,16.066666666666666
KS Kaiserslautern,575,576.9500732421875,541.6148681640625,377.2489929199219,780.3121337890625,699.8052368164062,352.7336730957031,4,3.767755508422852,1,0.9419388771057128,0.0,0.0,0.0,3.674309253692627,13,8,0,0,0,8,2022KW19,17.067999999999998,24.566666666666666,8.5,16.066666666666666
Kusel,498,710.363037109375,674.0934448242188,809.388916015625,1027.1158447265623,835.5167236328125,430.2632751464844,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,3,2022KW19,16.686666666666667,21.8,11.333333333333336,10.466666666666667
KS Pirmasens,268,667.06494140625,666.84912109375,795.5641479492188,1184.493896484375,803.2944946289062,324.1730041503906,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW19,16.74,22.53333333333333,8.733333333333333,13.8
Sudwestpfalz,560,590.0202026367188,582.6959838867188,362.8766174316406,945.6643676757812,747.5634765625,361.7680969238281,3,3.1215858459472656,1,1.0405285358428955,0.0,0.0,0.0,3.0400681495666504,8,2,0,0,0,2,2022KW19,16.74,22.53333333333333,8.733333333333333,13.8
KS Zweibrucken,178,523.5140380859375,523.2216186523439,457.40423583984375,561.7977294921875,716.3075561523438,224.299072265625,2,5.878894805908202,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2022KW19,16.358666666666668,23.0,8.633333333333333,14.366666666666667
Ahrweiler,366,280.50491333007807,280.50491333007807,298.07342529296875,410.5636901855469,352.93756103515625,137.76034545898438,14,10.729696273803713,1,0.7664068341255188,0.0,0.0,0.0,2.33492112159729,1,0,0,0,0,0,2022KW20,18.259333333333334,26.16666666666667,12.3,13.866666666666667
Altenkirchen,387,299.7978210449219,299.7978210449219,252.11849975585938,246.2548675537109,380.65655517578125,195.50094604492188,12,9.296055793762207,1,0.7746713161468506,0.0,0.0,0.0,2.538973331451416,2,1,0,0,0,1,2022KW20,17.69,24.33333333333333,11.45,12.883333333333333
Cochem-Zell,214,347.5267028808594,347.26165771484375,335.34539794921875,398.053955078125,456.8892517089844,176.03912353515625,2,3.245436191558838,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,2,2022KW20,17.424666666666663,23.38333333333333,11.3,12.083333333333336
KS Koblenz,294,259.28668212890625,259.27755737304693,173.23516845703125,446.1268005371094,321.7338562011719,125.1094741821289,1,0.881896436214447,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW20,18.342,26.16666666666667,11.583333333333336,14.583333333333336
Mayen-Koblenz,612,284.9347839355469,284.9347839355469,346.2691650390625,463.45587158203125,347.6938171386719,111.28972625732422,5,2.327898502349853,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW20,18.324,26.16666666666667,11.583333333333336,14.583333333333336
Neuwied,441,240.81121826171875,240.81121826171875,177.9188232421875,343.1612854003906,314.29559326171875,115.38184356689452,10,5.460571765899658,10,5.460571765899658,4.808617115020752,0.0,3.2401607036590576,10.81704807281494,5,3,0,0,0,3,2022KW20,17.425333333333334,23.683333333333334,12.15,11.533333333333333
Rhein-Hunsruck,460,444.8699645996094,444.8527526855469,485.8299560546875,622.083984375,545.5453491210939,227.60826110839844,2,1.9341424703598025,2,1.9341424703598025,0.0,12.9600830078125,0.0,3.0757873058319087,2,0,0,0,0,0,2022KW20,17.419333333333338,23.58333333333333,11.516666666666666,12.066666666666665
Rhein-Lahn-Kreis,494,403.0218505859375,403.0086975097656,481.5041198730469,696.6292114257812,470.6376953125,201.2435760498047,1,0.8158071041107178,1,0.8158071041107178,0.0,0.0,0.0,2.5800459384918213,1,1,0,0,0,1,2022KW20,19.573333333333334,26.200000000000006,13.75,12.449999999999998
Westerwaldkreis,705,347.58172607421875,347.58172607421875,282.9604797363281,535.406982421875,430.0075073242188,175.74691772460938,14,6.902331829071045,5,2.465118646621704,4.421257495880127,6.373892307281494,0.0,5.069622993469238,3,3,0,0,0,3,2022KW20,16.23466666666667,21.383333333333336,11.55,9.833333333333332
Alzey-Worms,603,461.3089599609375,461.1854553222656,519.4292602539061,478.6597595214844,541.2739868164061,289.3165283203125,14,10.707456588745117,4,3.0592734813690186,6.575054168701173,0.0,1.4748610258102417,5.3085598945617685,7,3,0,0,0,3,2022KW20,19.044,26.3,12.216666666666667,14.083333333333336
Bad Kreuznach,547,344.57562255859375,344.5430603027344,271.70770263671875,331.2664489746094,437.3232727050781,225.5489044189453,9,5.668898582458496,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2022KW20,19.970666666666673,27.55,13.2,14.35
Birkenfeld,233,288.2593078613281,279.81936645507807,162.526123046875,478.305419921875,347.50201416015625,198.87429809570312,2,2.401883125305176,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2022KW20,17.349333333333334,24.55,10.466666666666667,14.083333333333336
Mainz-Bingen,644,304.45574951171875,304.26300048828125,249.2237243652344,556.6985473632811,333.5379638671875,206.87408447265625,3,1.4173741340637207,1,0.4724580645561218,0.0,0.0,0.9163131117820741,0.0,7,5,0,0,1,4,2022KW20,19.573333333333334,26.200000000000006,13.75,12.449999999999998
KS Mainz,648,298.4483337402344,298.20526123046875,200.7852935791016,497.512451171875,339.016845703125,182.3045654296875,4,1.8407731056213381,1,0.4601932764053345,0.0,0.0,0.0,1.9815714359283447,2,1,0,0,0,1,2022KW20,19.709333333333333,26.83333333333333,13.133333333333333,13.699999999999998
KS Worms,397,475.68267822265625,475.68267822265625,408.9143371582031,868.3516845703125,507.2216491699219,335.29638671875,9,10.783738136291504,3,3.5945794582366943,0.0,0.0,2.274536609649658,8.597343444824219,7,4,0,0,0,4,2022KW20,19.956,27.5,12.3,15.199999999999998
Bad Durkheim,425,319.5392761230469,319.4720153808594,348.0530700683594,406.1998901367188,405.857666015625,162.0079803466797,3,2.255096435546875,0,0.0,0.0,0.0,0.0,0.0,7,5,0,0,0,5,2022KW20,20.321333333333328,27.16666666666667,13.6,13.566666666666665
KS Frankenthal,138,283.0769348144531,283.0769348144531,262.92724609375,363.2299499511719,369.9831237792969,123.28767395019531,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW20,19.956,27.5,12.3,15.199999999999998
Germersheim,378,293.0096130371094,292.96875,175.66380310058594,436.23822021484375,348.3910827636719,198.232421875,3,2.325148820877075,3,2.325148820877075,0.0,0.0,0.0,8.259684562683105,4,4,0,0,0,4,2022KW20,18.712,25.366666666666664,13.083333333333336,12.283333333333333
KS Landau i.d.Pf.,154,329.87042236328125,329.85626220703125,207.684326171875,397.9185791015625,399.4217834472656,211.1246490478516,4,8.567695617675781,2,4.2838478088378915,0.0,0.0,0.0,16.2403564453125,1,1,0,0,0,1,2022KW20,20.688666666666666,26.633333333333336,14.966666666666667,11.666666666666664
KS Ludwigshafen,341,197.6158599853516,197.60899353027344,131.46562194824222,327.600341796875,233.8112335205078,111.69544219970705,7,4.0564894676208505,2,1.1589970588684082,0.0,0.0,1.0627783536911009,2.3269884586334233,6,4,0,0,0,4,2022KW20,20.488666666666663,26.95,13.15,13.800000000000002
KS Neustadt a.d.W.,166,311.40960693359375,311.3570251464844,173.82235717773438,341.74554443359375,407.060791015625,206.150146484375,2,3.75128960609436,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2022KW20,18.712,25.366666666666664,13.083333333333336,12.283333333333333
Rhein-Pfalz-Kreis,437,282.3836669921875,282.3763427734375,232.23666381835938,371.9495544433594,356.8687744140625,158.00784301757812,5,3.2308506965637207,2,1.2923402786254885,5.529444217681885,0.0,1.2790994644165041,0.0,3,3,0,0,0,3,2022KW20,20.321333333333328,27.16666666666667,13.6,13.566666666666665
KS Speyer,131,258.17385864257807,258.1484375,259.21124267578125,511.1649169921875,297.9373474121094,129.50851440429688,2,3.941197395324707,0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,2,2022KW20,21.174,28.15,14.566666666666668,13.583333333333336
Sudliche Weinstr.,449,405.2968444824219,405.2968444824219,392.5584716796875,583.75634765625,512.4805297851561,200.689697265625,5,4.513328075408936,3,2.7079966068267822,0.0,0.0,1.7918899059295654,5.653230667114258,5,5,0,0,0,5,2022KW20,20.321333333333328,27.16666666666667,13.6,13.566666666666665
Bernkastel-Wittlich,258,228.9568328857422,225.690185546875,130.99722290039062,340.3427734375,259.6400146484375,187.27655029296875,4,3.4990727901458736,1,0.8747681975364685,0.0,0.0,1.754324436187744,0.0,6,3,0,0,0,3,2022KW20,18.02533333333333,23.016666666666666,12.583333333333336,10.433333333333335
Bitburg-Prum,269,268.85214233398443,260.42926025390625,123.31542205810548,402.09088134765625,316.4375915527344,204.98922729492188,2,1.936277151107788,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW20,19.226,25.75,12.85,12.9
Trier-Saarburg,439,291.6304016113281,291.3516845703125,176.4290771484375,337.8963928222656,357.4017639160156,205.23936462402344,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2022KW20,19.226,25.75,12.85,12.9
KS Trier,288,260.22372436523443,260.0968017578125,201.52056884765625,350.2626953125,295.3849792480469,172.56256103515625,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,2022KW20,19.226,25.75,12.85,12.9
Vulkaneifel,375,619.9269409179688,619.803955078125,418.4100341796875,787.9490356445312,810.8919677734375,360.7789001464844,2,3.3056211471557617,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,2022KW20,17.424666666666663,23.38333333333333,11.3,12.083333333333336
Donnersbergkreis,262,346.8406982421875,343.5389709472656,245.0680084228516,406.6418151855469,458.5232849121094,184.47018432617188,2,2.6224348545074463,0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,2,2022KW20,18.620666666666665,24.28333333333333,13.366666666666667,10.916666666666664
Kaiserslautern,601,565.274658203125,485.7232971191406,515.6226196289061,680.768310546875,724.8159790039062,294.491455078125,4,3.232767343521118,1,0.8081918358802795,0.0,0.0,0.0,3.099910020828247,1,1,0,0,0,1,2022KW20,19.048,26.03333333333333,12.366666666666667,13.666666666666664
